2026-04-12 02:05:17,205-INFO-root-Scraped data from page 7
2026-04-12 02:05:17,701-INFO-root-Scraped data from page 8
2026-04-12 02:05:18,142-INFO-root-Scraped data from page 9
2026-04-12 02:05:18,563-INFO-root-Scraped data from page 10
2026-04-12 02:05:18,974-INFO-root-Scraped data from page 11
2026-04-12 02:05:19,350-INFO-root-Scraped data from page 12
2026-04-12 02:05:19,724-INFO-root-Scraped data from page 13
2026-04-12 02:05:20,113-INFO-root-Scraped data from page 14
2026-04-12 02:05:20,473-INFO-root-Scraped data from page 15
2026-04-12 02:05:20,861-INFO-root-Scraped data from page 16
2026-04-12 02:05:21,244-INFO-root-Scraped data from page 17
2026-04-12 02:05:21,627-INFO-root-Scraped data from page 18
2026-04-12 02:05:22,130-INFO-root-Scraped data from page 19
2026-04-12 02:05:22,605-INFO-root-Scraped data from page 20
2026-04-12 02:14:07,020-INFO-root-Execution started..
2026-04-12 02:14:07,948-INFO-root-Scraped data from page 1
2026-04-12 02:14:08,569-INFO-root-Scraped data from page 2
2026-04-12 02:14:09,260-INFO-root-Scraped data from page 3
2026-04-12 02:14:09,909-INFO-root-Scraped data from page 4
2026-04-12 02:14:10,482-INFO-root-Scraped data from page 5
2026-04-12 02:14:10,900-INFO-root-Scraped data from page 6
2026-04-12 02:14:11,280-INFO-root-Scraped data from page 7
2026-04-12 02:14:11,791-INFO-root-Scraped data from page 8
2026-04-12 02:14:12,189-INFO-root-Scraped data from page 9
2026-04-12 02:14:12,616-INFO-root-Scraped data from page 10
2026-04-12 02:14:13,138-INFO-root-Scraped data from page 11
2026-04-12 02:14:13,529-INFO-root-Scraped data from page 12
2026-04-12 02:14:13,930-INFO-root-Scraped data from page 13
2026-04-12 02:14:14,296-INFO-root-Scraped data from page 14
2026-04-12 02:14:14,688-INFO-root-Scraped data from page 15
2026-04-12 02:14:15,038-INFO-root-Scraped data from page 16
2026-04-12 02:14:15,417-INFO-root-Scraped data from page 17
2026-04-12 02:14:15,808-INFO-root-Scraped data from page 18
2026-04-12 02:14:16,238-INFO-root-Scraped data from page 19
2026-04-12 02:14:16,638-INFO-root-Scraped data from page 20
2026-04-12 23:17:08,021-INFO-root-Execution started..
2026-04-12 23:17:08,759-INFO-root-Scraped data from page 1
2026-04-12 23:17:09,329-INFO-root-Scraped data from page 2
2026-04-12 23:17:09,948-INFO-root-Scraped data from page 3
2026-04-12 23:17:10,511-INFO-root-Scraped data from page 4
2026-04-12 23:17:10,533-ERROR-root-UNIQUE constraint failed: jobSnapshot.job_id, jobSnapshot.scraped_date
2026-04-12 23:17:11,206-INFO-root-Scraped data from page 5
2026-04-12 23:17:11,738-INFO-root-Scraped data from page 6
2026-04-12 23:17:12,180-INFO-root-Scraped data from page 7
2026-04-12 23:17:12,564-INFO-root-Scraped data from page 8
2026-04-12 23:17:12,927-INFO-root-Scraped data from page 9
2026-04-12 23:17:13,241-INFO-root-Scraped data from page 10
2026-04-12 23:17:13,557-INFO-root-Scraped data from page 11
2026-04-12 23:17:13,914-INFO-root-Scraped data from page 12
2026-04-12 23:17:14,352-INFO-root-Scraped data from page 13
2026-04-12 23:17:14,664-INFO-root-Scraped data from page 14
2026-04-12 23:17:15,018-INFO-root-Scraped data from page 15
2026-04-12 23:17:15,424-INFO-root-Scraped data from page 16
2026-04-12 23:17:15,978-INFO-root-Scraped data from page 17
2026-04-12 23:17:16,286-INFO-root-Scraped data from page 18
2026-04-12 23:17:16,589-INFO-root-Scraped data from page 19
2026-04-12 23:17:16,901-INFO-root-Scraped data from page 20
2026-04-14 22:47:02,424-INFO-root-Execution started..
2026-04-14 22:47:03,181-INFO-root-Scraped data from page 1
2026-04-14 22:47:03,834-INFO-root-Scraped data from page 2
2026-04-14 22:47:04,443-INFO-root-Scraped data from page 3
2026-04-14 22:47:05,109-INFO-root-Scraped data from page 4
2026-04-14 22:47:05,716-INFO-root-Scraped data from page 5
2026-04-14 22:47:06,156-INFO-root-Scraped data from page 6
2026-04-14 22:47:06,602-INFO-root-Scraped data from page 7
2026-04-14 22:47:06,971-INFO-root-Scraped data from page 8
2026-04-14 22:47:07,339-INFO-root-Scraped data from page 9
2026-04-14 22:47:07,755-INFO-root-Scraped data from page 10
2026-04-14 22:47:08,140-INFO-root-Scraped data from page 11
2026-04-14 22:47:08,474-INFO-root-Scraped data from page 12
2026-04-14 22:47:08,825-INFO-root-Scraped data from page 13
2026-04-14 22:47:09,207-INFO-root-Scraped data from page 14
2026-04-14 22:47:09,573-INFO-root-Scraped data from page 15
2026-04-14 22:47:09,955-INFO-root-Scraped data from page 16
2026-04-14 22:47:10,303-INFO-root-Scraped data from page 17
2026-04-14 22:47:10,660-INFO-root-Scraped data from page 18
2026-04-14 22:47:11,004-INFO-root-Scraped data from page 19
2026-04-14 22:47:11,350-INFO-root-Scraped data from page 20
2026-04-14 23:30:55,091-INFO-root-Execution started..
2026-04-14 23:30:55,742-INFO-root-Scraped data from page 1
2026-04-14 23:30:55,746-ERROR-root-UNIQUE constraint failed: jobSnapshot.job_id, jobSnapshot.scraped_date
2026-04-14 23:30:56,421-INFO-root-Scraped data from page 2
2026-04-14 23:30:56,425-ERROR-root-UNIQUE constraint failed: jobSnapshot.job_id, jobSnapshot.scraped_date
2026-04-14 23:30:57,054-INFO-root-Scraped data from page 3
2026-04-14 23:30:57,641-INFO-root-Scraped data from page 4
2026-04-14 23:30:58,166-INFO-root-Scraped data from page 5
2026-04-14 23:30:58,169-ERROR-root-'NoneType' object is not subscriptable
2026-04-14 23:30:58,575-INFO-root-Scraped data from page 6
2026-04-14 23:30:58,578-ERROR-root-'NoneType' object is not subscriptable
2026-04-14 23:30:58,985-INFO-root-Scraped data from page 7
2026-04-14 23:30:59,328-INFO-root-Scraped data from page 8
2026-04-14 23:30:59,661-INFO-root-Scraped data from page 9
2026-04-14 23:31:00,014-INFO-root-Scraped data from page 10
2026-04-14 23:31:00,446-INFO-root-Scraped data from page 11
2026-04-14 23:31:00,807-INFO-root-Scraped data from page 12
2026-04-14 23:31:01,136-INFO-root-Scraped data from page 13
2026-04-14 23:31:01,471-INFO-root-Scraped data from page 14
2026-04-14 23:31:01,814-INFO-root-Scraped data from page 15
2026-04-14 23:31:02,173-INFO-root-Scraped data from page 16
2026-04-14 23:31:02,521-INFO-root-Scraped data from page 17
2026-04-14 23:31:02,859-INFO-root-Scraped data from page 18
2026-04-14 23:31:03,217-INFO-root-Scraped data from page 19
2026-04-14 23:31:03,573-INFO-root-Scraped data from page 20
2026-04-14 23:32:27,466-INFO-root-Execution started..
2026-04-14 23:32:28,201-INFO-root-Scraped data from page 1
